user_id,age,gender,country,platform,daily_usage_hours,sessions_per_day,avg_session_minutes,scroll_before_sleep,sleep_hours,notifications_per_day,posts_per_week,followers,addiction_score,anxiety_score,depression_score,productivity_score,fomo_score
USR1126,13,Female,India,Instagram,5.89,18,20.9,1,7.8,94,4,413,52.2,31.3,18.2,58.2,18.9
USR1127,24,Male,Brazil,TikTok,5.41,11,28.2,1,8.0,29,4,700,38.2,16.7,14.3,77.7,14.5
USR1128,22,Male,USA,TikTok,5.47,14,22.0,0,8.1,77,0,11,32.4,18.5,14.8,69.8,23.2
USR1129,28,Female,Brazil,TikTok,4.16,7,39.8,0,7.9,17,5,2559,26.6,19.4,9.7,80.7,13.4
USR1130,21,Male,India,TikTok,3.59,9,25.6,0,7.8,24,5,869,19.5,12.4,5.8,85.8,2.2
USR1131,21,Female,USA,Instagram,2.36,4,37.8,1,7.7,15,4,361,16.3,8.3,13.0,88.9,0.2
USR1132,29,Female,UK,TikTok,5.62,14,27.8,1,7.3,80,0,942,45.5,20.4,21.8,76.4,17.9
USR1133,26,Male,Nigeria,TikTok,6.28,17,23.7,1,7.1,56,1,1132,51.0,33.0,19.5,66.8,25.5
USR1134,26,Male,Germany,TikTok,6.74,15,29.7,0,7.7,69,3,216,42.2,28.2,20.8,71.8,23.9
USR1135,27,Male,India,Instagram,2.81,7,19.3,1,8.2,30,4,713,24.8,13.8,9.2,84.2,10.4
USR1136,13,Male,Kenya,TikTok,5.71,18,19.6,1,7.8,46,0,1945,51.0,31.1,21.4,71.2,27.8
USR1137,29,Female,Nigeria,Instagram,3.82,6,37.6,0,7.2,17,8,798,21.0,0.2,16.4,90.9,7.9
USR1138,28,Female,UK,TikTok,7.3,22,24.9,1,7.9,125,2,276,62.4,38.9,22.0,61.1,38.5
USR1139,16,Male,Kenya,TikTok,5.09,9,36.7,0,7.4,24,4,629,31.1,18.5,9.0,81.3,30.9
USR1140,22,Male,Kenya,Instagram,3.14,4,45.2,1,7.4,19,3,3207,27.6,18.3,12.8,90.0,11.4
USR1141,23,Female,USA,Instagram,4.94,9,34.0,1,7.4,52,3,1307,43.4,23.1,12.3,79.6,24.6
USR1142,23,Female,Nigeria,TikTok,3.13,9,21.4,1,9.2,22,5,70,34.2,24.0,11.8,78.1,19.5
USR1143,26,Male,USA,Instagram,2.47,5,31.0,0,7.9,17,3,972,21.5,8.6,9.3,91.6,11.6
USR1144,34,Male,Nigeria,Instagram,2.8,9,15.6,1,7.8,26,3,797,32.5,26.3,2.3,82.6,20.2
USR1145,31,Female,Kenya,TikTok,6.36,16,24.9,0,7.3,46,2,2312,45.5,28.0,22.7,74.7,25.6
USR1146,14,Male,India,Instagram,3.53,5,41.7,1,7.8,12,3,423,27.9,20.1,12.2,84.6,11.1
USR1147,28,Male,USA,Instagram,7.56,22,21.5,1,6.7,101,7,231,61.9,32.7,32.4,61.5,38.8
USR1148,33,Female,Nigeria,Instagram,5.79,9,36.4,0,7.5,44,1,51,32.6,13.1,16.2,77.5,17.5
USR1149,26,Female,Nigeria,Instagram,5.74,17,18.5,1,8.0,80,2,142,50.3,31.3,24.3,69.7,22.8
USR1150,31,Female,UK,Instagram,5.97,10,39.3,1,7.6,56,5,2469,48.6,28.3,26.6,70.1,39.0
USR1151,38,Female,Kenya,Instagram,2.5,5,26.9,1,7.5,12,8,542,21.6,21.5,10.7,85.6,10.1
USR1152,31,Female,Kenya,Instagram,2.14,6,18.5,1,7.9,19,4,347,23.4,13.7,11.3,85.1,13.2
USR1153,25,Male,Kenya,Instagram,2.33,7,19.8,1,7.8,23,5,2817,22.5,12.4,3.3,95.1,12.3
USR1154,31,Male,South Africa,Instagram,6.24,13,26.5,1,7.4,38,4,2068,50.4,34.8,27.7,69.8,24.4
USR1155,25,Male,India,Instagram,3.22,10,16.7,1,8.6,25,3,133,29.9,25.9,11.9,78.7,17.7
USR1156,24,Male,India,Instagram,2.1,3,42.3,1,8.0,11,5,2444,17.9,12.0,4.2,87.2,3.9
USR1157,21,Female,India,TikTok,8.07,25,14.8,1,7.0,133,0,33,65.6,31.8,31.2,62.9,36.4
USR1158,34,Female,India,Instagram,3.72,10,19.3,1,8.7,58,6,803,36.6,23.1,3.8,74.2,7.8
USR1159,18,Non-binary,USA,Instagram,4.53,8,40.1,0,8.1,20,4,673,28.7,15.4,10.7,72.1,6.5
USR1160,34,Female,UK,TikTok,5.33,11,30.4,1,7.8,58,0,2263,41.7,26.1,22.4,65.6,31.8
USR1161,27,Male,Kenya,Instagram,2.77,4,39.4,1,9.0,21,7,714,26.1,12.5,8.5,75.4,5.5
USR1162,14,Male,UK,TikTok,4.61,10,28.9,1,7.9,35,1,279,37.4,28.8,12.6,69.3,6.9
USR1163,26,Female,India,TikTok,8.8,16,34.7,1,5.9,39,1,314,69.3,35.9,28.3,48.8,27.3
USR1164,13,Female,USA,Instagram,3.85,10,26.1,1,8.2,59,6,22922,31.4,20.1,3.6,86.7,26.1
USR1165,28,Female,USA,TikTok,5.85,20,17.2,1,6.7,92,0,456,52.5,27.9,27.0,67.1,15.5
USR1166,30,Female,Nigeria,Instagram,3.07,4,49.0,1,8.2,23,4,987,20.9,11.7,9.5,83.7,4.7
USR1167,19,Female,UK,Instagram,3.19,8,17.8,0,7.1,31,2,19,21.0,13.2,10.4,78.0,1.7
USR1168,24,Female,India,TikTok,3.66,9,21.2,1,7.6,32,2,116,26.8,20.5,11.6,81.2,11.7
USR1169,37,Male,South Africa,TikTok,3.03,10,18.7,1,7.8,29,2,878,34.1,24.4,15.4,71.6,14.4
USR1170,20,Female,Nigeria,TikTok,3.61,9,25.0,0,7.5,53,4,35,28.3,20.6,17.0,79.6,11.3
USR1171,16,Female,India,Instagram,4.99,12,22.2,0,7.4,36,4,919,37.7,21.6,16.8,85.3,30.0
USR1172,34,Male,UK,Instagram,7.39,18,25.4,1,7.7,37,1,135,59.4,32.1,17.5,64.8,22.5
USR1173,37,Female,Brazil,Instagram,5.07,10,28.5,1,7.2,40,3,85,37.8,27.0,20.3,73.7,18.3
USR1174,24,Male,USA,TikTok,5.47,8,40.2,0,7.8,28,0,135,30.5,22.8,16.5,80.3,17.3
USR1175,31,Non-binary,USA,Instagram,4.95,11,30.1,1,7.1,33,5,3989,47.7,13.7,22.0,68.4,18.0
USR1176,33,Male,UK,TikTok,4.04,6,43.2,1,7.7,27,2,665,38.8,20.7,22.4,72.4,22.3
USR1177,18,Female,India,Instagram,4.28,11,20.4,1,7.9,38,2,102,38.7,20.5,16.9,84.5,17.0
USR1178,20,Male,Germany,TikTok,3.37,7,25.7,1,7.4,25,1,1290,28.4,21.3,19.4,76.2,16.4
USR1179,32,Female,Kenya,Instagram,4.61,11,23.9,1,7.0,23,5,1400,45.3,26.0,27.4,70.9,22.0
USR1180,35,Male,Kenya,TikTok,6.66,11,36.2,1,7.5,47,1,227,47.3,29.8,23.2,69.3,11.4
USR1181,27,Male,Brazil,Instagram,4.71,15,16.9,0,8.2,37,2,1700,36.5,14.6,11.7,71.3,26.1
USR1182,17,Female,USA,TikTok,6.51,21,21.7,1,7.3,59,2,1826,62.7,35.0,25.4,65.1,43.8
USR1183,37,Female,UK,Instagram,4.19,7,37.0,1,7.5,34,5,1446,31.2,23.5,20.8,77.6,14.6
USR1184,20,Male,USA,Instagram,2.14,4,33.3,0,8.2,13,2,146,17.2,4.0,1.2,92.2,3.2
USR1185,21,Male,Kenya,TikTok,10.36,28,18.4,1,6.7,74,5,68,84.3,57.2,32.5,48.5,51.2
USR1186,26,Female,India,Instagram,6.33,10,41.5,0,7.5,43,3,31,39.5,28.7,15.9,70.3,31.1
USR1187,34,Female,India,Instagram,4.61,10,19.2,1,6.4,28,5,150,35.1,23.0,13.3,85.3,16.5
USR1188,29,Female,Nigeria,TikTok,4.56,9,32.9,1,7.1,27,2,232,35.1,17.4,20.9,73.5,16.2
USR1189,26,Male,Nigeria,TikTok,4.13,13,21.9,1,7.3,58,2,262,40.2,22.6,20.0,82.4,19.6
USR1190,27,Female,South Africa,Instagram,1.92,6,17.9,0,8.2,29,6,375,8.7,7.9,2.2,98.5,0.0
USR1191,24,Male,Kenya,TikTok,4.15,11,26.5,0,7.8,54,0,5428,30.1,20.1,16.8,88.5,13.3
USR1192,27,Male,Brazil,Instagram,6.84,17,24.0,1,7.6,66,12,242,58.0,38.4,23.1,64.0,39.3
USR1193,13,Female,Nigeria,TikTok,2.82,9,19.0,1,8.1,34,2,374,33.3,16.3,10.0,77.1,15.6
USR1194,21,Female,UK,Instagram,3.71,12,19.6,1,7.2,61,8,26,30.6,22.2,11.4,90.7,9.0
USR1195,25,Female,Brazil,TikTok,7.51,25,27.6,1,7.9,69,3,11406,70.8,29.7,30.2,55.0,38.4
USR1196,15,Male,India,Instagram,4.82,8,40.2,0,8.3,20,4,56,37.3,18.2,20.3,71.4,14.6
USR1197,26,Male,USA,Instagram,4.97,9,35.2,1,7.0,41,3,139,41.7,26.7,16.7,72.4,20.4
USR1198,22,Male,India,Instagram,2.35,6,20.7,1,8.2,21,4,1145,20.4,16.1,12.5,82.2,2.6
USR1199,36,Non-binary,Nigeria,Instagram,3.88,10,23.7,0,7.5,48,2,583,26.1,13.0,20.8,84.5,6.8
USR1200,35,Male,Nigeria,TikTok,2.22,3,42.0,1,8.2,9,3,4744,21.3,11.0,3.9,84.0,15.1
USR1201,20,Male,Germany,Instagram,4.51,7,41.1,1,8.2,23,3,1187,37.2,27.6,17.5,74.7,19.3
USR1202,22,Male,India,TikTok,4.72,15,19.3,0,8.7,83,1,357,35.7,24.4,18.6,81.1,13.2
USR1203,23,Female,UK,TikTok,5.5,17,16.0,1,7.9,62,2,1931,50.2,27.9,20.3,72.0,25.8
USR1204,20,Male,USA,TikTok,7.11,15,28.7,1,7.4,65,0,2302,55.2,18.9,29.5,63.8,23.9
USR1205,25,Female,Kenya,TikTok,3.05,10,15.8,1,7.8,24,5,149,32.3,31.5,25.6,81.8,11.5
USR1206,18,Male,Kenya,Instagram,3.75,10,23.0,1,7.9,27,6,1710,32.9,18.9,16.4,79.4,23.4
USR1207,16,Female,UK,Instagram,3.88,12,16.8,1,8.5,25,3,289,35.7,17.5,13.6,75.8,22.5
USR1208,28,Male,India,TikTok,4.21,9,28.2,0,7.7,33,2,345,26.0,13.6,17.4,81.2,12.8
USR1209,28,Female,USA,TikTok,7.59,13,37.3,1,6.7,77,3,499,64.0,37.3,31.6,61.6,32.9
USR1210,18,Female,South Africa,Instagram,3.67,8,27.3,1,7.0,43,4,227,38.6,25.2,5.4,76.6,19.2
USR1211,30,Male,Kenya,TikTok,2.79,6,26.7,1,8.3,27,0,210,29.0,21.3,12.7,84.9,17.4
USR1212,19,Non-binary,USA,TikTok,4.33,11,24.2,0,7.8,59,3,1767,35.7,15.8,13.8,72.9,13.1
USR1213,25,Female,Nigeria,TikTok,2.52,4,39.9,1,7.7,17,1,40,27.0,15.1,14.8,81.1,18.7
USR1214,29,Female,USA,Instagram,4.69,16,14.3,1,8.2,55,2,82,45.0,34.1,17.5,69.0,24.6
USR1215,23,Female,Kenya,Instagram,2.31,4,35.5,1,7.9,10,2,1109,16.7,12.9,8.6,85.9,6.8
USR1216,27,Male,Germany,TikTok,3.09,5,41.0,1,7.9,23,1,361,26.4,15.3,8.1,89.7,10.3
USR1217,20,Male,Nigeria,TikTok,7.2,18,25.7,1,7.2,49,1,1785,57.1,26.6,27.9,66.4,33.6
USR1218,22,Male,Brazil,Instagram,2.09,5,25.2,0,7.9,18,3,690,9.9,11.1,14.8,86.5,4.0
USR1219,22,Male,USA,Instagram,5.12,12,27.5,1,7.7,63,3,54,37.2,26.5,12.3,77.1,14.4
USR1220,18,Male,Germany,TikTok,4.7,14,21.5,1,8.2,35,0,443,44.7,28.0,11.3,70.8,20.0
USR1221,22,Male,UK,Instagram,5.8,14,27.1,1,6.9,35,7,899,49.5,27.2,22.1,65.2,29.4
USR1222,13,Male,Brazil,TikTok,6.61,17,17.3,1,7.6,49,3,573,50.0,29.2,21.0,59.4,15.3
USR1223,20,Female,Kenya,TikTok,5.8,17,15.8,1,7.5,71,2,199,47.6,34.7,26.2,74.2,21.7
USR1224,22,Male,India,Instagram,5.65,8,45.4,1,7.6,24,6,267,47.3,31.5,14.1,63.0,30.1
USR1225,22,Male,Brazil,TikTok,4.82,12,19.6,0,8.1,48,0,174,30.2,13.5,10.8,78.0,14.1
USR1226,22,Female,Kenya,Instagram,5.37,17,20.2,1,7.6,54,8,55,49.2,14.3,10.1,64.9,26.2
USR1227,23,Male,Kenya,TikTok,4.59,7,38.3,1,7.9,28,1,44,35.8,21.8,22.5,80.4,24.4
USR1228,27,Male,USA,TikTok,5.2,12,23.0,0,7.9,37,2,724,37.6,25.1,17.5,72.9,24.2
USR1229,30,Male,Brazil,Instagram,6.21,20,19.7,0,7.1,118,5,109,43.6,19.9,17.2,69.5,19.2
USR1230,19,Female,USA,TikTok,4.38,9,29.8,0,7.9,35,3,956,29.4,17.5,6.9,79.0,13.9
USR1231,15,Female,USA,Instagram,3.8,9,31.7,1,7.7,44,1,165,34.9,19.0,9.5,80.0,22.9
USR1232,16,Male,Kenya,TikTok,6.04,20,16.3,1,7.3,96,3,56,55.1,30.6,25.3,65.9,33.2
USR1233,20,Female,Kenya,TikTok,7.56,14,36.7,0,7.0,55,3,218,49.3,25.5,16.3,64.9,24.1
USR1234,21,Female,South Africa,TikTok,7.31,11,40.9,0,7.4,32,4,9335,46.7,32.6,20.7,64.1,23.0
USR1235,18,Female,Kenya,Instagram,1.35,4,18.3,1,8.3,16,5,349,26.7,16.2,22.1,78.7,15.0
USR1236,14,Female,UK,TikTok,7.52,24,21.2,1,7.3,113,2,1062,75.0,34.7,28.5,49.3,45.7
USR1237,20,Female,Brazil,Instagram,4.17,10,26.7,0,7.7,38,4,519,26.3,20.9,7.8,84.7,19.6
USR1238,25,Male,Nigeria,TikTok,6.28,15,25.2,1,6.6,34,1,49,42.1,19.5,21.8,69.1,25.2
USR1239,28,Male,India,Instagram,2.77,8,21.5,1,8.0,16,2,3545,30.6,24.2,7.6,78.9,8.8
USR1240,20,Female,Kenya,TikTok,5.46,16,18.7,1,7.5,52,0,278,48.8,31.8,29.4,62.5,22.8
USR1241,21,Female,UK,Instagram,5.2,10,28.7,1,7.7,26,3,56,46.3,32.4,26.7,62.5,21.8
USR1242,17,Female,Kenya,Instagram,4.98,7,44.9,1,7.3,39,4,187,39.6,22.4,17.1,70.7,28.3
USR1243,23,Female,India,Instagram,2.97,7,24.8,0,7.4,18,5,296,20.7,12.1,6.7,90.2,8.9
USR1244,18,Non-binary,Nigeria,Instagram,2.75,8,20.4,0,8.3,28,2,1241,24.6,14.9,9.0,81.9,19.8
USR1245,28,Male,USA,Instagram,5.15,16,20.2,1,7.4,77,4,145,51.6,27.9,20.4,71.0,22.4
USR1246,13,Female,UK,Instagram,2.94,10,18.5,1,8.1,52,1,20547,25.2,12.0,13.6,81.0,9.6
USR1247,21,Female,Kenya,TikTok,4.86,15,15.1,1,7.5,58,6,98,41.0,20.7,23.3,77.1,23.4
USR1248,26,Non-binary,India,TikTok,6.73,17,27.6,1,7.3,46,2,1010,54.8,28.3,18.1,62.9,36.8
USR1249,25,Non-binary,Nigeria,Instagram,4.6,10,28.0,0,7.4,30,2,20,31.4,13.4,19.9,72.1,14.4
USR1250,42,Female,India,Instagram,5.47,16,19.9,1,7.0,58,5,335,47.3,30.6,24.1,68.8,8.3
USR1251,26,Male,Kenya,Instagram,2.08,6,22.1,1,8.4,20,5,699,24.9,14.2,8.6,95.0,3.1
USR1252,16,Female,India,TikTok,4.69,12,24.1,1,7.4,40,0,75,45.0,24.0,14.3,81.6,24.3
USR1253,23,Male,Kenya,TikTok,1.65,2,51.8,1,8.3,5,3,3822,24.7,9.0,11.8,89.2,3.5
USR1254,13,Female,USA,TikTok,5.72,19,19.7,1,7.7,107,2,774,54.1,23.2,17.1,66.2,21.9
USR1255,23,Female,Nigeria,Instagram,7.34,17,28.0,1,6.9,36,2,250,54.9,40.6,29.0,64.9,27.5
USR1256,18,Male,India,TikTok,6.0,13,31.7,1,6.8,48,4,761,47.8,24.7,15.9,70.5,9.2
USR1257,30,Female,Nigeria,TikTok,5.94,16,24.9,1,8.6,94,9,165,50.2,28.4,22.3,67.8,22.8
USR1258,20,Male,Brazil,TikTok,3.51,9,22.9,0,7.6,41,2,2636,26.8,17.7,12.6,84.5,6.4
USR1259,23,Male,Brazil,TikTok,7.22,13,29.9,1,7.5,44,4,1850,56.0,16.3,20.5,64.2,19.0
USR1260,19,Male,Kenya,Instagram,3.12,9,25.8,1,8.9,23,0,706,39.0,28.7,14.8,76.6,14.7
USR1261,36,Female,UK,TikTok,6.96,14,29.1,1,7.6,81,1,1009,52.1,31.6,27.2,59.3,19.7
USR1262,21,Female,Kenya,Instagram,6.18,11,32.3,1,7.2,22,3,44,49.2,23.8,15.4,65.6,27.4
USR1263,36,Female,USA,TikTok,2.65,6,21.3,1,8.0,28,2,3642,35.5,19.8,13.4,84.5,24.9
USR1264,29,Male,India,TikTok,6.96,20,21.9,1,6.8,110,2,347,56.5,26.0,20.8,63.3,26.0
USR1265,27,Female,India,TikTok,4.71,16,18.1,1,8.1,33,0,1877,44.9,33.2,18.4,74.1,18.9
USR1266,26,Female,UK,TikTok,2.7,8,15.7,0,8.3,39,1,1242,16.1,6.1,4.8,86.7,5.6
USR1267,26,Male,Nigeria,TikTok,7.63,25,19.7,1,6.9,149,2,1834,66.5,33.6,19.1,52.8,26.6
USR1268,13,Male,USA,TikTok,8.98,15,34.4,1,6.4,68,0,83,61.8,31.4,21.8,56.1,23.2
USR1269,22,Male,Kenya,Instagram,4.73,7,48.6,1,7.0,25,2,101,41.4,25.1,27.2,68.9,10.8
USR1270,29,Female,India,TikTok,9.09,23,22.0,1,7.4,126,2,11759,72.4,44.7,30.5,47.4,28.2
USR1271,23,Female,USA,Instagram,5.14,10,29.5,1,7.6,42,3,41,38.0,30.8,17.9,80.6,28.8
USR1272,14,Female,India,Instagram,4.78,15,16.5,1,7.7,74,3,77,47.3,23.8,18.5,69.4,19.5
USR1273,23,Male,Nigeria,Instagram,2.39,6,27.7,1,7.7,26,6,430,25.5,18.0,12.2,81.3,0.0
USR1274,35,Female,Nigeria,TikTok,8.15,28,16.3,1,6.3,60,1,431,74.9,41.5,29.6,61.8,34.0
USR1275,32,Male,Nigeria,TikTok,3.8,7,30.4,1,8.3,19,1,179,28.0,11.1,15.0,85.3,4.5
USR1276,23,Male,Kenya,TikTok,6.52,16,26.6,1,7.3,37,2,1016,54.9,42.1,23.7,63.1,27.8
USR1277,30,Female,Nigeria,TikTok,4.19,10,21.0,1,8.2,24,0,1561,40.1,28.4,10.9,77.7,19.7
USR1278,21,Male,South Africa,Instagram,4.9,9,34.6,0,7.4,18,7,392,30.0,19.6,15.6,77.0,15.3
USR1279,13,Female,Brazil,TikTok,7.05,18,28.9,1,7.1,66,2,269,52.6,37.4,10.5,61.4,26.1
USR1280,17,Male,USA,TikTok,4.52,10,28.8,1,8.0,27,0,390,38.4,27.3,18.4,78.0,17.0
USR1281,34,Female,USA,Instagram,4.2,10,27.1,1,8.1,54,5,191,41.9,23.1,10.5,73.2,12.2
USR1282,22,Male,Kenya,Instagram,2.93,6,32.0,1,8.4,30,2,31,32.0,19.3,13.2,81.7,15.5
USR1283,22,Female,South Africa,Instagram,2.64,4,44.7,0,7.9,17,2,633,14.7,18.4,2.4,94.0,13.5
USR1284,21,Male,Kenya,TikTok,6.36,16,27.5,1,7.7,63,3,1272,47.5,21.3,20.1,72.8,34.6
USR1285,37,Male,Brazil,TikTok,4.02,8,31.5,1,8.3,24,2,320,32.8,26.5,16.9,76.1,15.0
USR1286,35,Female,USA,TikTok,4.28,6,45.5,1,7.7,23,0,13,32.3,18.1,22.3,80.9,15.4
USR1287,39,Male,Nigeria,TikTok,5.34,11,26.5,0,7.3,50,2,171,37.3,29.8,9.4,68.8,21.7
USR1288,22,Female,Brazil,TikTok,5.78,11,33.8,1,8.1,56,1,1569,45.3,24.1,23.5,72.6,31.6
USR1289,26,Non-binary,Kenya,TikTok,3.42,7,26.3,1,7.6,16,6,46,27.7,19.0,14.0,82.8,10.9
USR1290,13,Male,UK,TikTok,6.5,11,34.4,1,7.6,53,0,1145,53.7,28.7,20.1,67.4,31.0
USR1291,34,Male,USA,TikTok,5.35,13,15.5,1,7.5,64,5,206,45.7,22.9,23.5,69.5,17.9
USR1292,15,Female,Nigeria,TikTok,2.11,6,22.3,1,7.2,25,1,392,25.1,15.5,11.8,96.2,14.5
USR1293,25,Non-binary,USA,Instagram,3.39,9,20.6,1,8.5,25,4,144,25.2,21.3,14.7,78.6,18.4
USR1294,16,Female,India,Instagram,3.29,10,23.1,0,6.5,41,4,73,14.8,2.0,5.4,92.4,0.0
USR1295,19,Female,India,Instagram,4.94,11,28.1,0,6.6,44,4,3468,27.8,13.1,11.6,73.9,10.7
USR1296,18,Female,Kenya,TikTok,8.6,21,27.9,1,7.2,81,1,1371,65.9,31.6,32.0,59.0,38.7
USR1297,19,Male,Brazil,TikTok,5.63,17,16.6,0,7.8,65,2,1061,44.0,18.9,26.2,74.0,25.7
USR1298,20,Non-binary,Kenya,TikTok,3.69,8,30.8,1,7.5,19,3,1576,23.5,23.1,11.8,83.5,17.9
USR1299,20,Non-binary,Nigeria,Instagram,3.51,10,27.4,0,7.9,27,3,857,31.9,24.8,0.3,77.8,21.0
USR1300,29,Male,Nigeria,Instagram,1.26,2,40.0,1,7.0,4,6,1662,16.6,16.4,9.3,91.6,6.2
USR1301,16,Male,Kenya,TikTok,5.78,13,29.1,0,7.8,38,0,149,44.8,21.3,19.1,71.9,35.6
USR1302,25,Male,Kenya,Instagram,2.87,8,22.0,1,8.1,24,5,3186,25.2,21.8,10.5,93.1,13.4
USR1303,32,Male,Germany,TikTok,7.38,13,32.5,1,7.1,38,5,2786,57.3,23.5,26.0,58.0,10.3
USR1304,20,Female,Nigeria,TikTok,5.16,11,30.4,1,7.6,31,3,713,42.9,34.9,16.3,69.7,19.8
USR1305,18,Male,Kenya,Instagram,5.16,10,26.4,1,7.8,49,6,261,45.1,21.2,23.2,73.1,19.7
USR1306,22,Male,Kenya,Instagram,1.7,3,32.8,1,8.2,15,4,64,18.0,10.4,3.2,88.1,13.8
USR1307,32,Male,India,Instagram,6.01,11,27.5,1,6.5,36,6,568,48.7,26.8,28.5,68.0,21.7
USR1308,25,Non-binary,South Africa,Instagram,6.18,16,21.1,1,8.5,51,5,5051,56.1,22.9,29.7,70.5,34.7
USR1309,20,Female,Nigeria,TikTok,5.79,17,22.4,1,8.1,91,0,70,47.9,35.1,15.1,55.1,27.3
USR1310,27,Male,Kenya,Instagram,2.97,9,21.3,1,7.3,40,6,1857,31.0,23.3,10.3,78.7,9.5
USR1311,16,Male,Nigeria,TikTok,8.18,18,27.4,1,6.9,57,0,198,55.7,37.4,26.3,52.6,27.0
USR1312,28,Non-binary,Kenya,Instagram,5.13,17,18.6,1,7.5,82,5,226,50.1,21.5,15.4,63.7,20.4
USR1313,26,Female,Kenya,TikTok,5.14,13,18.1,1,8.1,43,3,69,51.9,28.0,18.5,81.0,27.1
USR1314,21,Male,USA,Instagram,3.61,8,26.0,1,6.8,34,5,130,27.5,21.4,20.0,84.8,9.1
USR1315,18,Male,Nigeria,TikTok,4.89,15,17.5,0,7.4,89,2,1064,36.1,22.9,20.3,80.5,18.5
USR1316,17,Male,USA,Instagram,4.28,12,19.4,1,6.8,38,4,1282,42.5,19.6,29.5,74.0,19.6
USR1317,27,Male,Nigeria,TikTok,7.5,22,22.3,0,7.0,125,1,574,55.2,36.2,24.7,66.7,26.7
USR1318,32,Female,Brazil,Instagram,2.87,5,31.8,1,7.7,16,3,190,27.0,17.3,9.8,74.6,25.8
USR1319,19,Female,Brazil,TikTok,5.38,13,23.0,1,7.6,54,2,77,43.8,19.8,19.2,76.9,19.7
USR1320,27,Female,UK,TikTok,7.9,25,12.7,1,6.8,95,1,442,65.8,26.8,27.1,53.8,21.3
USR1321,13,Female,USA,TikTok,4.64,11,24.4,0,7.3,56,2,233,31.6,22.7,14.5,75.4,21.9
USR1322,19,Male,USA,TikTok,7.06,20,17.9,0,7.5,44,3,553,51.4,40.3,21.6,67.8,31.8
USR1323,23,Female,USA,Instagram,5.58,14,24.1,0,7.7,63,3,249,34.3,14.9,10.8,76.7,5.3
USR1324,17,Female,India,TikTok,5.98,19,16.0,1,7.7,95,5,258,52.8,29.2,23.3,67.3,22.2
USR1325,17,Male,USA,Instagram,1.99,4,30.2,1,8.1,15,4,512,27.4,21.8,5.5,78.2,16.3
USR1326,19,Male,South Africa,TikTok,5.1,13,23.1,1,7.3,31,0,684,42.2,18.1,15.2,73.4,24.3
USR1327,26,Female,Brazil,TikTok,4.52,7,43.8,1,7.6,20,1,2529,31.3,16.4,13.9,83.3,15.6
USR1328,22,Male,Nigeria,Instagram,4.17,12,22.3,1,8.0,56,3,243,37.8,16.7,4.9,73.9,19.0
USR1329,13,Male,UK,Instagram,2.38,7,14.9,1,7.0,39,5,914,22.7,21.2,16.3,92.7,5.7
USR1330,13,Female,Kenya,TikTok,3.87,6,34.9,0,8.0,22,2,6035,18.8,19.1,0.0,80.4,0.0
USR1331,19,Non-binary,Nigeria,Instagram,2.96,8,22.3,0,8.1,33,2,951,21.7,14.3,13.8,85.4,23.2
USR1332,27,Female,USA,Instagram,6.97,16,23.4,1,7.3,46,5,2313,52.8,25.0,16.1,72.6,20.6
USR1333,13,Female,Nigeria,TikTok,0.91,1,45.5,1,8.3,3,1,159,10.8,6.1,4.4,90.4,6.5
USR1334,20,Male,South Africa,Instagram,5.07,11,31.7,1,6.3,36,3,136,42.7,23.5,23.1,78.0,20.4
USR1335,20,Female,Kenya,Instagram,6.28,11,36.4,1,7.2,50,3,317,42.1,19.7,30.0,80.5,26.4
USR1336,33,Female,USA,Instagram,4.2,9,29.6,1,8.6,53,4,372,29.3,15.4,12.9,80.7,15.3
USR1337,21,Female,UK,TikTok,0.5,1,28.2,1,8.4,5,0,2010,14.0,12.3,0.0,90.8,7.9
USR1338,26,Male,India,Instagram,6.46,19,21.7,0,7.2,52,7,135,39.8,26.0,22.9,67.3,4.1
USR1339,24,Female,USA,TikTok,3.14,9,18.9,1,7.9,38,1,353,27.0,16.2,11.4,89.4,8.5
USR1340,13,Female,South Africa,TikTok,5.31,14,23.4,1,7.7,31,3,2022,38.5,22.2,17.3,80.4,23.7
USR1341,29,Male,UK,TikTok,2.27,3,42.7,0,8.4,8,4,557,11.8,8.1,9.3,98.0,9.8
USR1342,25,Male,USA,TikTok,5.35,17,23.4,1,7.4,45,3,396,50.1,21.2,10.3,69.1,19.3
USR1343,27,Male,Kenya,Instagram,5.42,15,17.0,1,7.7,50,5,576,47.5,26.7,20.1,75.3,14.3
USR1344,51,Male,USA,Instagram,5.61,8,45.8,1,8.3,37,4,74,52.0,23.8,18.7,67.7,26.8
USR1345,13,Female,South Africa,Instagram,4.91,15,19.7,1,8.1,59,7,72,48.9,19.0,26.0,66.2,7.0
USR1346,36,Male,UK,TikTok,6.61,12,31.6,1,8.5,68,1,37,46.9,26.0,22.3,73.6,16.6
USR1347,21,Male,South Africa,TikTok,4.61,12,23.6,1,7.3,34,1,550,35.9,18.4,8.4,84.6,28.5
USR1348,26,Female,USA,TikTok,8.77,21,27.3,1,7.8,72,1,1600,79.5,41.4,37.5,45.6,48.4
USR1349,23,Male,Kenya,Instagram,3.61,8,31.2,1,7.5,26,1,1272,36.7,25.9,18.9,72.9,21.3
USR1350,21,Female,Kenya,TikTok,2.67,8,21.0,1,8.2,23,0,2242,30.1,12.4,5.5,82.8,16.9
